lean	ocaml	recursive	Code.let	Code.fun	Code.jp	Code.jmp	Code.cases	Code.return	Code.unreach	LetValue.lit	LetValue.erased	LetValue.proj	LetValue.const	LetValue.fvar	LitValue.nat	LitValue.str	LitValue.uint8	LitValue.uint16	LitValue.uint32	LitValue.uint64	LitValue.usize	Arg.erased	Arg.fvar	Arg.type	Alt.alt	Alt.default	DeclValue.code	DeclValue.extern	declHash
Effect4.Machine.settle._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_9._redArg	settle_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_9	false	43	0	0	0	6	7	0	0	0	0	43	0	0	0	0	0	0	0	0	85	111	0	12	0	1	0	14154604431739574090
Effect4.Program.evaluateNative	program_evaluate_native	false	13	0	2	5	8	5	0	0	0	0	13	0	0	0	0	0	0	0	0	11	36	0	10	5	1	0	675153952414241145
Effect4.Machine.exitFiber._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_10._redArg	exit_fiber_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_10	false	5	0	0	0	5	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	17	0	8	0	1	0	12812518361211297565
List.filterTR.loop._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_11	list_filter_tr_loop_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_11	true	5	0	0	0	3	3	0	0	0	0	5	0	0	0	0	0	0	0	0	1	11	0	5	0	1	0	15068096749925595887
Effect4.Machine.RunMachine.race?._redArg	run_machine_race_opt	false	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	9278012745488089775
Effect4.Machine.launchEntrant._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_12._redArg	launch_entrant_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_12	false	5	0	0	0	2	1	0	0	0	0	5	0	0	0	0	0	0	0	0	2	10	0	2	0	1	0	12205622403544134938
Effect4.Machine.RunMachine.updateRace._redArg	run_machine_update_race	false	3	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	13	13	0	1	0	1	0	17256736422614346285
Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6._lam_0	drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6__lam_0	false	5	0	0	0	1	1	0	0	0	0	5	0	0	0	0	0	0	0	0	12	20	0	1	0	1	0	1826411265164172238
Effect4.Machine.fireObserver._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_13._redArg	fire_observer_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_13	false	68	0	3	7	25	13	0	0	0	0	64	4	0	0	0	0	0	0	0	138	195	0	39	2	1	0	2468213473153807494
Effect4.Machine.RunFiber.park._redArg	run_fiber_park	false	5	0	0	0	2	1	0	0	0	0	5	0	0	0	0	0	0	0	0	12	20	0	2	0	1	0	18330838094744363479
Effect4.Machine.awaitCode._redArg	await_code	false	4	0	1	2	7	3	0	0	0	0	1	3	0	0	0	0	0	0	0	0	6	0	9	1	1	0	987007544401671860
Effect4.Machine.asVoidCode._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_14._redArg	as_void_code_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_14	false	3	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	12	4	0	1	0	1	0	11721027087739258931
Effect4.instDecidableEqFiberId	inst_decidable_eq_fiber_id	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	377792397708265682
instBEqOfDecidableEq._redArg._lam_0	inst_beq_of_decidable_eq__red_arg__lam_0	false	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	10543391562426211540
Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6._lam_1	drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6__lam_1	false	4	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	12	19	0	1	0	1	0	9703896904080300912
Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6._lam_2	drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6__lam_2	false	5	0	0	0	1	1	0	0	0	0	5	0	0	0	0	0	0	0	0	12	20	0	1	0	1	0	15774285343327889636
Effect4.Machine.RunFiber.cleared._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_15._redArg	run_fiber_cleared_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_15	false	3	0	0	0	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	18	20	0	3	0	1	0	16189609721599348458
Effect4.Machine.linkScope._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_16._redArg	link_scope_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_16	false	38	0	1	2	12	7	0	0	0	0	36	2	0	0	0	0	0	0	0	74	75	0	19	0	1	0	8809953819530364068
List.mapTR.loop._at_.Effect4.Cause.annotate.spec_0._redArg	list_map_tr_loop_at_cause_annotate_spec_0	true	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	10	0	2	0	1	0	7182849168057335337
Effect4.Cause.dedup._at_.Effect4.Cause.combine._at_.Effect4.Exit.mergeFinalizer._at_.Effect4.Exit.restoreAfterFinalizer._at_.Effect4.Machine.contEOf.spec_0.spec_0.spec_1.spec_2	cause_dedup_at_cause_combine_at_exit__merge_finalizer_at_exit__restore_after_finalizer_at_cont_eof_spec_0_spec_0_spec_1_spec_2	true	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	2	6	0	2	0	1	0	8315501315858454768
Effect4.Machine.RunMachine.postTask._redArg	run_machine_post_task	false	11	0	0	0	2	2	0	0	0	0	11	0	0	0	0	0	0	0	0	22	34	0	3	0	1	0	6449095426204001561
Effect4.Program.requestOf	program_request_of	false	9	0	0	0	6	5	0	0	0	0	9	0	0	0	0	0	0	0	0	7	8	0	8	2	1	0	15001821206331333589
Effect4.Program.walkPc	program_walk_pc	true	16	0	0	0	4	5	0	2	0	0	14	0	2	0	0	0	0	0	0	5	30	0	7	1	1	0	7084822069950922988
Effect4.Program.localBinds	program_local_binds	true	12	0	0	0	4	5	0	5	0	0	7	0	5	0	0	0	0	0	0	0	14	0	4	4	1	0	13892101641309434241
_private.Init.Data.List.Impl.0.List.takeTR.go._redArg	list_take_tr_go	true	7	0	0	0	2	3	0	2	0	0	5	0	2	0	0	0	0	0	0	2	11	0	4	0	1	0	95947191579385798
Effect4.Machine.WakeList.pending._redArg	wake_list_pending	false	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	17719248334210764746
List.filterTR.loop._at_.Effect4.Machine.WakeList.cancel.spec_0._redArg	list_filter_tr_loop_at_wake_list_cancel_spec_0	true	7	0	1	2	5	4	0	0	0	0	7	0	0	0	0	0	0	0	0	1	24	0	9	0	1	0	9165562772435415110
Effect4.Scope.tableInsert._at_._private.Effect4.Machine.Scope.0.Effect4.Scope.addState._at_.Effect4.Scope.addUnsafe._at_.Effect4.Scope.addExit._at_.Effect4.Machine.ScopeStore.addFinalizer.spec_0.spec_0.spec_1.spec_2._redArg	scope_table_insert_at__private_effect4_machine_scope_0_effect4_scope_add_state_at_scope_add_unsafe_at_scope_add_exit_at_scope_store_add_finalizer_spec_0_spec_0_spec_1_spec_2	false	7	0	0	0	1	2	0	0	0	0	7	0	0	0	0	0	0	0	0	5	12	0	2	0	1	0	6068756688321179068
List.mapTR.loop._at_.Effect4.Machine.MemoWorld.setMap.spec_0	list_map_tr_loop_at_memo_world_set_map_spec_0	true	4	0	1	2	4	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	10	0	6	0	1	0	53626417807330206
_private.Init.Data.Array.Basic.0.Array.foldrMUnsafe.fold._at_._private.Init.Data.List.Impl.0.List.setTR.go.spec_0._redArg	array_foldr_munsafe_fold_at__private_init_data_list_impl_0_list_set_tr_go_spec_0	true	6	0	0	0	1	2	0	1	0	0	5	0	0	0	0	0	0	0	1	3	12	0	2	0	1	0	8110460290529840772
Effect4.Program.Ty.productMembers	program_ty_product_members	false	4	0	0	0	0	1	0	1	0	0	3	0	1	0	0	0	0	0	0	1	5	0	0	0	1	0	13137715901732889463
Effect4.Program.Ty.normalizeRow	program_ty_normalize_row	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	15478094685946660281
Effect4.Program.Ty.ofMembers	program_ty_of_members	true	3	0	0	0	2	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	3	1	1	0	9770535954034479365
Effect4.Program.Ty.members	program_ty_members	true	6	0	0	0	1	3	0	0	0	0	6	0	0	0	0	0	0	0	0	3	6	0	2	1	1	0	11893630321263325716
Effect4.Program.errAdmits._lam_0	program_err_admits__lam_0	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	17281150813094656059
Effect4.Program.reasonAdmits	program_reason_admits	false	4	0	0	0	2	3	0	0	0	0	3	1	0	0	0	0	0	0	0	0	3	0	3	1	1	0	139351119546935563
_private.Init.Data.List.Impl.0.List.eraseTR.go._at_.Effect4.Machine.WakeList.wakeBy._at_.Effect4.Machine.TimerStore.fireNext.spec_0.spec_0	list_erase_tr_go_at_wake_list_wake_by_at_timer_store_fire_next_spec_0_spec_0	true	10	0	0	0	3	4	0	2	0	0	8	0	1	0	0	0	0	0	1	2	17	0	6	0	1	0	17797490543952621158
Effect4.Scope.tableRemove._at_._private.Effect4.Machine.Scope.0.Effect4.Scope.removeState._at_.Effect4.Scope.removeUnsafe._at_.Effect4.Machine.ScopeStore.removeFinalizer.spec_0.spec_0.spec_1._redArg	scope_table_remove_at__private_effect4_machine_scope_0_effect4_scope_remove_state_at_scope_remove_unsafe_at_scope_store_remove_finalizer_spec_0_spec_0_spec_1	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	7154553009239751373
Effect4.Machine.ScopeStore.closeState	scope_store_close_state	false	4	0	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	8	0	3	0	1	0	18127294822257314243
Effect4.Scope.closeOrder._redArg	scope_close_order	false	4	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	1	4	0	0	0	1	0	3886211676469319235
Effect4.Machine.Val.image._lam_0	val__image__lam_0	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	12754152827215713636
Effect4.Machine.Val.image._lam_1	val__image__lam_1	false	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17008550569647788994
Effect4.Machine.Value.toExit._redArg	value_to_exit	false	10	0	0	0	3	2	0	2	0	0	6	2	2	0	0	0	0	0	0	4	10	0	4	0	1	0	7631666306562959531
Effect4.Machine.Value.ofExit._redArg	value_of_exit	false	18	0	0	0	11	10	0	2	0	0	14	2	2	0	0	0	0	0	0	20	10	0	15	5	1	0	10835814892244805104
Effect4.Machine.Env.entriesOf	env_entries_of	true	9	0	0	0	4	4	0	0	0	0	9	0	0	0	0	0	0	0	0	7	8	0	5	2	1	0	3595468153400345807
List.nodupDecidable._redArg._lam_0	list_nodup_decidable__red_arg__lam_0	false	3	0	0	0	1	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	2	0	1	0	15818088907460616621
List.instDecidablePairwise._redArg	list_inst_decidable_pairwise	true	4	0	0	0	2	3	0	0	0	0	3	1	0	0	0	0	0	0	0	0	5	0	4	0	1	0	17090545727311027336
Effect4.Machine.Env.preventYieldRef	env_prevent_yield_ref	false	4	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	10154023185087433670
Effect4.Machine.Env.Context.getRef._redArg	env_context_get_ref	false	1	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	3	0	1	0	12113301755800119420
Effect4.Machine.Env.maxOpsRef	env_max_ops_ref	false	4	0	0	0	0	1	0	1	0	0	3	0	1	0	0	0	0	0	0	1	3	0	0	0	1	0	16422690443146374799
Effect4.Machine.Env.entryStore	env_entry_store	false	3	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	0	1	0	1	0	12890661360595118439
Effect4.Store.Image.nat._lam_0	store_image_nat__lam_0	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	12175892713762954
Effect4.Store.Image.ofNat	store_image_of_nat	false	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	1	1	1	0	10559044151171139227
Effect4.Store.Image.ctor1._redArg._lam_0	store_image_ctor1__red_arg__lam_0	false	4	0	0	0	1	1	0	0	0	0	3	1	0	0	0	0	0	0	0	2	5	0	1	0	1	0	3757210842780120201
Effect4.Store.Image.ofCtor1._redArg	store_image_of_ctor1	false	6	0	0	0	5	5	0	0	0	0	5	1	0	0	0	0	0	0	0	4	3	0	6	3	1	0	8854919748890445352
Effect4.Machine.Value.toReason._redArg	value_to_reason	false	25	0	0	0	7	3	0	3	0	0	16	6	3	0	0	0	0	0	0	9	28	0	9	0	1	0	5777669366591673215
Effect4.Machine.Value.ofReason._redArg	value_of_reason	false	39	0	0	0	25	20	0	3	0	0	30	6	3	0	0	0	0	0	0	32	25	0	28	16	1	0	2197944056374483673
Effect4.Reason.error?._redArg	reason_error_opt	false	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	1	1	1	0	9740046973157842075
Effect4.Program.stringsAtom	program_strings_atom	false	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	2	3	0	2	0	1	0	10036156746018718570
Effect4.Program.queryTag	program_query_tag	false	5	0	0	0	1	2	0	0	0	0	5	0	0	0	0	0	0	0	0	2	5	0	2	0	1	0	16260458119732398648
Effect4.Program.queryError	program_query_error	false	8	0	1	2	3	3	0	0	0	0	8	0	0	0	0	0	0	0	0	3	6	0	6	0	1	0	968683317540736846
Effect4.Program.NativeAtom.tagHit	program_native_atom_tag_hit	false	6	0	0	0	5	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	5	5	1	0	15479924598481329893
Effect4.Machine.Val.asList?	val__as_list_opt	false	6	0	0	0	2	3	0	0	0	0	6	0	0	0	0	0	0	0	0	4	5	0	3	1	1	0	267384237107163278
Effect4.Machine.instDecidableEqHandleKind	inst_decidable_eq_handle_kind	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	1313571599419326889
Effect4.Machine.taskCmds._redArg	task_cmds	false	15	0	0	0	1	3	0	0	0	0	15	0	0	0	0	0	0	0	0	57	18	0	3	0	1	0	10487617852642846894
Effect4.Machine.runloopTop._at_.Effect4.Machine.iteration._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_8.spec_11._redArg	runloop_top_at_iteration_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_8_spec_11	false	5	0	0	0	3	2	0	0	0	0	5	0	0	0	0	0	0	0	0	24	22	0	4	0	1	0	664468259675564355
Effect4.Machine.countOp._redArg	count_op	false	3	0	0	0	1	1	0	1	0	0	2	0	1	0	0	0	0	0	0	10	17	0	1	0	1	0	12347298942490539591
Effect4.Machine.injectYield._at_.Effect4.Machine.iteration._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_8.spec_12._redArg	inject_yield_at_iteration_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_8_spec_12	false	17	0	0	0	5	4	0	1	0	0	16	0	1	0	0	0	0	0	0	67	36	0	8	0	1	0	2648498301884398084
Effect4.Machine.RunMachine.halt._redArg	run_machine_halt	false	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	13	11	0	1	0	1	0	11638282387332510252
Effect4.Machine.RunMachine.completedExits._redArg	run_machine_completed_exits	false	3	0	0	0	1	1	0	1	0	0	2	0	1	0	0	0	0	0	0	1	3	0	1	0	1	0	5040975946331081690
Effect4.Program.interpAt	program_interp_at	false	19	0	0	0	2	1	0	0	0	0	19	0	0	0	0	0	0	0	0	18	71	0	2	0	1	0	4285600271421454482
Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0._redArg	evaluate_prim_at_program_exit_scoped_spec_0	false	122	0	4	8	32	16	0	3	0	0	111	8	3	0	0	0	0	0	0	540	407	0	49	2	1	0	17290952467293674769
Effect4.Program.enterScoped	program_enter_scoped	false	18	0	0	0	5	1	0	2	0	0	16	0	2	0	0	0	0	0	0	56	58	0	5	0	1	0	12405166767685134988
Effect4.Program.exitScoped	program_exit_scoped	false	30	0	3	6	13	5	0	0	0	0	30	0	0	0	0	0	0	0	0	90	120	0	17	3	1	0	17674683048632794656
Effect4.Machine.exitFiber.exitStore._at_.Effect4.Machine.exitFiber._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_10.spec_15._redArg	exit_fiber_exit_store_at_exit_fiber_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_10_spec_15	false	21	0	0	0	2	2	0	0	0	0	21	0	0	0	0	0	0	0	0	44	31	0	2	1	1	0	15595474647082969041
Effect4.Machine.exitFiber.exitInterruptChildren._at_.Effect4.Machine.exitFiber._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_10.spec_16._redArg	exit_fiber_exit_interrupt_children_at_exit_fiber_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_10_spec_16	false	15	0	0	0	3	1	0	0	0	0	13	2	0	0	0	0	0	0	0	48	38	0	3	0	1	0	13718657461278687720
List.find?._at_.Effect4.Machine.RunMachine.race?.spec_0._redArg	list_find_opt_at_run_machine_race_opt_spec_0	true	4	0	0	0	3	3	0	0	0	0	4	0	0	0	0	0	0	0	0	2	5	0	5	0	1	0	1745995597117623616
Effect4.Machine.spawn._at_.Effect4.Machine.launchEntrant._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_12.spec_19._redArg	spawn_at_launch_entrant_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_12_spec_19	false	15	0	1	3	7	1	0	1	0	0	13	1	1	0	0	0	0	0	0	29	36	0	9	0	1	0	2779086068190146461
List.mapTR.loop._at_.Effect4.Machine.RunMachine.updateRace.spec_0._redArg	list_map_tr_loop_at_run_machine_update_race_spec_0	true	4	0	1	2	4	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	10	0	6	0	1	0	8263421330017221506
Effect4.Machine.fireObserver._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_13._redArg._lam_0	fire_observer_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_13__red_arg__lam_0	false	3	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	11	18	0	1	0	1	0	11495595993585524493
List.find?._at_.Effect4.Machine.fireObserver._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_13.spec_21	list_find_opt_at_fire_observer_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_13_spec_21	true	4	0	0	0	3	3	0	0	0	0	4	0	0	0	0	0	0	0	0	2	5	0	5	0	1	0	363894453220804280
Effect4.Machine.fireObserver._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_13._redArg._lam_1	fire_observer_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_13__red_arg__lam_1	false	4	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	12	19	0	1	0	1	0	2789846411146590301
Effect4.Machine.countdownWalk._redArg	countdown_walk	true	11	0	0	0	4	4	0	0	0	0	11	0	0	0	0	0	0	0	0	10	19	0	7	0	1	0	6707174492295168613
List.mapTR.loop._at_.Effect4.Machine.fireObserver._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_13.spec_22	list_map_tr_loop_at_fire_observer_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_13_spec_22	true	7	0	1	2	3	2	0	0	0	0	7	0	0	0	0	0	0	0	0	9	17	0	5	0	1	0	2425381815452224835
Effect4.Machine.countdownPark.resumePrim._at_.Effect4.Machine.fireObserver._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_13.spec_23._redArg	countdown_park_resume_prim_at_fire_observer_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_13_spec_23	false	6	0	0	0	4	3	0	0	0	0	4	2	0	0	0	0	0	0	0	28	7	0	6	0	1	0	8318164409549340850
List.mapTR.loop._at_.Effect4.Machine.fireObserver._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_13.spec_24	list_map_tr_loop_at_fire_observer_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_13_spec_24	true	6	0	1	2	3	2	0	0	0	0	6	0	0	0	0	0	0	0	0	8	20	0	5	0	1	0	5209725560739482991
Effect4.Exit.isSuccess._redArg	exit__is_success	false	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	8604033932537796157
List.all._at_.Effect4.Machine.fireObserver._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_13.spec_25	list_all_at_fire_observer_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_13_spec_25	true	3	0	0	0	2	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	4	0	1	0	5316259277775050464
List.foldl._at_.Effect4.Machine.interruptEach._at_.Effect4.Machine.fireObserver._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_13.spec_26.spec_32._redArg	list_foldl_at_interrupt_each_at_fire_observer_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_13_spec_26_spec_32	true	14	0	1	2	5	3	0	0	0	0	14	0	0	0	0	0	0	0	0	24	34	0	8	0	1	0	16333535897835568228
Effect4.Supervision.raceComplete._redArg	supervision_race_complete	false	40	0	2	4	9	6	0	3	0	0	37	0	3	0	0	0	0	0	0	42	102	0	16	0	1	0	9268260052666755279
Effect4.Machine.linkScope._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_16._redArg._lam_0	link_scope_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_16__red_arg__lam_0	false	5	0	0	0	1	1	0	0	0	0	5	0	0	0	0	0	0	0	0	12	21	0	1	0	1	0	236983389694267226
Effect4.Reason.annotate._redArg	reason_annotate	false	6	0	0	0	1	3	0	0	0	0	6	0	0	0	0	0	0	0	0	12	15	0	3	0	1	0	5088107103815554821
List.filterTR.loop._at_.Effect4.Cause.dedup._at_.Effect4.Cause.combine._at_.Effect4.Exit.mergeFinalizer._at_.Effect4.Exit.restoreAfterFinalizer._at_.Effect4.Machine.contEOf.spec_0.spec_0.spec_1.spec_2.spec_3	list_filter_tr_loop_at_cause_dedup_at_cause_combine_at_exit__merge_finalizer_at_exit__restore_after_finalizer_at_cont_eof_spec_0_spec_0_spec_1_spec_2_spec_3	true	9	0	0	0	2	3	0	0	0	0	9	0	0	0	0	0	0	0	0	1	15	0	4	0	1	0	15389174925902769709
Effect4.Machine.Dispatcher.enqueue._redArg	dispatcher_enqueue	false	3	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	8	5	0	1	0	1	0	12478501020718194042
Effect4.Machine.RunMachine.arm._redArg	run_machine_arm	false	6	0	0	0	2	2	0	0	0	0	6	0	0	0	0	0	0	0	0	26	26	0	3	0	1	0	16138671965455461924
List.replicateTR._redArg	list_replicate_tr	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	8713705853396372250
