lean	ocaml	recursive	Code.let	Code.fun	Code.jp	Code.jmp	Code.cases	Code.return	Code.unreach	LetValue.lit	LetValue.erased	LetValue.proj	LetValue.const	LetValue.fvar	LitValue.nat	LitValue.str	LitValue.uint8	LitValue.uint16	LitValue.uint32	LitValue.uint64	LitValue.usize	Arg.erased	Arg.fvar	Arg.type	Alt.alt	Alt.default	DeclValue.code	DeclValue.extern	declHash
Effect4.Machine.promiseOutcome._redArg	promise_outcome	false	3	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	4	3	0	2	0	1	0	15465288312714704233
List.mapTR.loop._at_.Effect4.Machine.Dispatcher.drain.spec_0._redArg	list_map_tr_loop_at_dispatcher_drain_spec_0	true	3	0	0	0	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	5	0	3	0	1	0	16431373586312183879
_private.Init.Data.List.Impl.0.List.flatMapTR.go._at_.Effect4.Machine.Dispatcher.drain.spec_1._redArg	list_flat_map_tr_go_at_dispatcher_drain_spec_1	true	3	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	5	0	2	0	1	0	15780816635787139227
List.find?._at_.Effect4.Machine.RunMachine.fiber?.spec_0._redArg	list_find_opt_at_run_machine_fiber_opt_spec_0	true	4	0	0	0	3	3	0	0	0	0	4	0	0	0	0	0	0	0	0	2	5	0	5	0	1	0	16792190366025784677
List.mapTR.loop._at_.Effect4.Machine.RunMachine.update.spec_0._redArg	list_map_tr_loop_at_run_machine_update_spec_0	true	4	0	1	2	4	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	10	0	6	0	1	0	5178187091102092172
List.find?._at_.Effect4.Machine.RunMachine.race?.spec_0._redArg	list_find_opt_at_run_machine_race_opt_spec_0	true	4	0	0	0	3	3	0	0	0	0	4	0	0	0	0	0	0	0	0	2	5	0	5	0	1	0	7163454274731504365
List.mapTR.loop._at_.Effect4.Machine.RunMachine.updateRace.spec_0._redArg	list_map_tr_loop_at_run_machine_update_race_spec_0	true	4	0	1	2	4	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	10	0	6	0	1	0	2030575854521651834
List.all._at_.Effect4.Machine.RunMachine.finished.spec_0._redArg	list_all_at_run_machine_finished_spec_0	true	3	0	0	0	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	5	0	1	0	12045303504661413491
List.elem._at_.Effect4.Machine.RunMachine.arm.spec_0	list_elem_at_run_machine_arm_spec_0	true	3	0	0	0	2	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	4	0	1	0	8368514761791495183
List.filterTR.loop._at_.Effect4.Supervision.raceComplete.spec_0	list_filter_tr_loop_at_supervision_race_complete_spec_0	true	5	0	0	0	2	3	0	0	0	0	5	0	0	0	0	0	0	0	0	1	11	0	4	0	1	0	700761300740038917
Effect4.Supervision.interruptCause._redArg	supervision_interrupt_cause	false	6	0	1	2	1	1	0	0	0	0	5	1	0	0	0	0	0	0	0	2	8	0	2	0	1	0	5425002489273125764
Effect4.Cause.annotate._redArg	cause_annotate	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	4	0	0	0	1	0	18085000996516496406
Effect4.Cause.combine._redArg	cause_combine	false	4	0	0	0	2	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	9	0	4	0	1	0	6483184446495278140
Effect4.Machine.interruptEach._redArg._lam_0	interrupt_each__red_arg__lam_0	false	12	0	1	2	4	2	0	0	0	0	12	0	0	0	0	0	0	0	0	24	29	0	6	0	1	0	13821645561868063849
Effect4.Machine.countdownPark.resumePrim._redArg	countdown_park_resume_prim	false	6	0	0	0	7	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0	9	0	1	0	15694237352366360342
Effect4.Machine.countdownPark._redArg._lam_0	countdown_park__red_arg__lam_0	false	5	0	0	0	1	1	0	0	0	0	5	0	0	0	0	0	0	0	0	12	22	0	1	0	1	0	16477054733745479122
Effect4.Machine.linkScope._redArg._lam_0	link_scope__red_arg__lam_0	false	5	0	0	0	1	1	0	0	0	0	5	0	0	0	0	0	0	0	0	12	22	0	1	0	1	0	12222175100556577061
Effect4.Machine.frameCore	frame_core	false	17	0	0	0	0	1	0	0	0	0	17	0	0	0	0	0	0	0	0	8	16	0	0	0	1	0	4469357144412649142
Effect4.Machine.evaluatePrim.stepFrame._redArg	evaluate_prim_step_frame	false	3	0	0	0	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	12	0	3	0	1	0	15125663902032509514
Effect4.Machine.evaluatePrim.withFiber._redArg	evaluate_prim_with_fiber	false	201	0	3	6	83	29	0	0	0	0	186	15	0	0	0	0	0	0	0	794	595	0	114	0	1	0	16257882972110285003
Effect4.Machine.evaluatePrim.finalizerOr._redArg	evaluate_prim_finalizer_or	false	21	0	2	4	9	4	0	0	0	0	20	1	0	0	0	0	0	0	0	48	77	0	12	2	1	0	7584964627973028104
Effect4.Machine.registerRace._redArg	register_race	false	15	0	0	0	2	2	0	0	0	0	15	0	0	0	0	0	0	0	0	66	31	0	3	0	1	0	12814743079736324571
Effect4.Machine.fireObserver._redArg._lam_0	fire_observer__red_arg__lam_0	false	3	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	9570014953883535186
Effect4.Machine.fireObserver._redArg._lam_1	fire_observer__red_arg__lam_1	false	3	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	11	19	0	1	0	1	0	8757653230024585548
Effect4.Machine.fireObserver._redArg._lam_2	fire_observer__red_arg__lam_2	false	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	6834401632959679402
Effect4.Machine.fireObserver._redArg._lam_3	fire_observer__red_arg__lam_3	false	4	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	12	20	0	1	0	1	0	14407887126984804182
Effect4.Machine.fireObserver._redArg._lam_4	fire_observer__red_arg__lam_4	false	4	0	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	0	8	8	0	3	0	1	0	3770330645535059145
List.mapTR.loop._redArg	list_map_tr_loop	true	4	0	0	0	1	2	0	0	0	0	3	1	0	0	0	0	0	0	0	1	7	0	2	0	1	0	7576116368304496626
Effect4.Machine.fireObserver._redArg._lam_5	fire_observer__red_arg__lam_5	false	3	0	0	0	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0	7	9	0	3	0	1	0	12177393142965181030
Effect4.Exit.isSuccess._redArg	exit__is_success	false	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	8604033932537796157
Effect4.Supervision.raceComplete._redArg	supervision_race_complete	false	40	0	2	4	9	6	0	3	0	0	37	0	3	0	0	0	0	0	0	42	102	0	16	0	1	0	9268260052666755279
Effect4.Machine.exitFiber.exitStore._redArg	exit_fiber_exit_store	false	22	0	0	0	2	2	0	0	0	0	22	0	0	0	0	0	0	0	0	44	34	0	2	1	1	0	17705060739358148941
Effect4.Machine.exitFiber.exitInterruptChildren._redArg	exit_fiber_exit_interrupt_children	false	16	0	0	0	3	1	0	0	0	0	11	5	0	0	0	0	0	0	0	34	38	0	3	0	1	0	12105147491356631587
Effect4.Machine.driveState._redArg	drive_state	true	11	0	0	0	5	4	0	2	0	0	9	0	2	0	0	0	0	0	0	8	32	0	8	0	1	0	12288527749498995001
Effect4.Machine.stepDecisionState._redArg	step_decision_state	false	56	0	2	4	14	12	0	2	0	0	53	1	2	0	0	0	0	0	0	116	158	0	27	0	1	0	860287767653927097
Effect4.Machine.stepDecision.flushRoot._redArg	step_decision_flush_root	false	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	0	1	0	1	0	16420864155772685991
Effect4.Cause.die._redArg	cause_die	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	6	4	0	0	0	1	0	10096065514257342593
Effect4.Cause.squash._redArg	cause_squash	false	5	0	0	0	0	1	0	1	0	0	4	0	1	0	0	0	0	0	0	1	8	0	0	0	1	0	10226804689365663314
Effect4.Cause.interrupt._redArg	cause_interrupt	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	6	4	0	0	0	1	0	9207850800561856016
List.mapTR.loop._at_.Effect4.Cause.annotate.spec_0._redArg	list_map_tr_loop_at_cause_annotate_spec_0	true	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	10	0	2	0	1	0	7182849168057335337
Effect4.Cause.dedup._redArg	cause_dedup	true	5	0	0	0	1	2	0	0	0	0	5	0	0	0	0	0	0	0	0	2	15	0	2	0	1	0	16833849552514014968
Effect4.Machine.frameCore._lam_0	frame_core__lam_0	false	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	9380536324923954471
Effect4.Machine.frameCore._lam_1	frame_core__lam_1	false	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	7	5	0	1	0	1	0	2638419383289535821
Effect4.Machine.frameCore._lam_2	frame_core__lam_2	false	6	0	0	0	1	1	0	0	0	0	6	0	0	0	0	0	0	0	0	9	6	0	1	0	1	0	13032268140676003463
Effect4.Machine.frameCore._lam_3	frame_core__lam_3	false	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	12224385932470219525
Effect4.Machine.frameCore._lam_4	frame_core__lam_4	false	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	16950863958196444462
Effect4.Machine.frameCore._lam_5	frame_core__lam_5	false	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	15559009917869078266
Effect4.Machine.frameCore._lam_6	frame_core__lam_6	false	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	8	6	0	1	0	1	0	13193960049346060624
Effect4.Machine.frameCore._lam_7	frame_core__lam_7	false	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	7	5	0	1	0	1	0	15951545774174343352
Effect4.Machine.frameCore._lam_8	frame_core__lam_8	false	4	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	14	7	0	1	0	1	0	7915847422681989613
Effect4.Machine.frameCore._lam_9	frame_core__lam_9	false	3	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	15	8	0	1	0	1	0	11441407532561634170
Effect4.Machine.frameCore._lam_10	frame_core__lam_10	false	3	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	15	9	0	1	0	1	0	6000633850215022303
Effect4.Machine.frameCore._lam_11	frame_core__lam_11	false	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	8	5	0	1	0	1	0	848345589609997029
Effect4.Machine.frameCore._lam_12	frame_core__lam_12	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	7	1	0	0	0	1	0	17083280058967459275
Effect4.Machine.frameCore._lam_13	frame_core__lam_13	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	7	1	0	0	0	1	0	266575425832630574
Effect4.Machine.frameCore._lam_14	frame_core__lam_14	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	7	2	0	0	0	1	0	7774066961996343327
Effect4.Machine.frameCore._lam_15	frame_core__lam_15	false	3	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	14	3	0	0	0	1	0	11363422525167246600
Effect4.FrameFiber.step._redArg	frame_fiber_step	false	99	0	1	2	9	18	0	0	0	0	96	3	0	0	0	0	0	0	0	332	193	0	26	1	1	0	5542882323616493863
Effect4.Machine.evaluatePrim.finishFrame._redArg	evaluate_prim_finish_frame	false	10	0	0	0	3	2	0	0	0	0	10	0	0	0	0	0	0	0	0	59	49	0	4	0	1	0	16882825882558513690
Effect4.Machine.evaluatePrim.withFiber._redArg._lam_0	evaluate_prim_with_fiber__red_arg__lam_0	false	3	0	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	24	22	0	2	0	1	0	4055537754655473554
Effect4.Machine.evaluatePrim.withFiber._redArg._lam_1	evaluate_prim_with_fiber__red_arg__lam_1	false	3	0	0	0	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	21	1	0	5	0	1	0	195534194647025030
Effect4.Machine.evaluatePrim.interruptAs._redArg	evaluate_prim_interrupt_as	false	23	0	1	2	5	2	0	0	0	0	22	1	0	0	0	0	0	0	0	77	47	0	7	0	1	0	6761090280829869673
Effect4.Machine.evaluatePrim.withFiber._redArg._lam_2	evaluate_prim_with_fiber__red_arg__lam_2	false	3	0	1	2	2	1	0	0	0	0	2	1	0	0	0	0	0	0	0	9	7	0	3	0	1	0	92242683966381476
Effect4.Machine.evaluatePrim.withFiber._redArg._lam_3	evaluate_prim_with_fiber__red_arg__lam_3	false	5	0	0	0	1	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	2	0	1	0	14919815723559439371
List.filterTR.loop._redArg	list_filter_tr_loop	true	5	0	0	0	2	3	0	0	0	0	4	1	0	0	0	0	0	0	0	1	10	0	4	0	1	0	16596727924625328097
Effect4.Machine.beginRace._redArg	begin_race	false	22	0	0	0	5	1	0	1	0	0	19	2	1	0	0	0	0	0	0	68	71	0	5	0	1	0	17943912317993916861
Effect4.FrameFiber.uninterruptible._redArg	frame_fiber_uninterruptible	false	4	0	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	0	15	8	0	3	0	1	0	16133353557171513674
